SeqNo,Year,Month,Day,ms,time,PacketVersion,HR,BR,SkinTemp,Posture,Activity,Peak Accel,BattV,Batt%,BrWaveAmp,BrWaveNoise,BRConf,ECGAmp,ECGNoise,HRConf,HRV,SysConf,GSR,ROGState,ROGTime,VerticalAccelMin,VerticalAccelPeak,LateralAccelMin,LateralAccelPeak,SagittalAccelMin,SagittalAccelPeak,DeviceTemp,StatusInfo,LinkQual,RSSI,TXPower,EstimatedCoreTemp,AuxADC1,AuxADC2,AuxADC3,Reserved
29,2016,9,26,44675204,2016_9_26-12_24_35,2,156,5.8,-3276.8,-7,0.01,0.06,4.066,77,3,65535,255,0.56,3.96,4,65535,0,65535,2,4,-1.01,-0.95,-0.01,0.07,0.07,0.16,24.7,528,254,-75,12,37.8,415,421,508,0
30,2016,9,26,44676203,2016_9_26-12_24_36,2,156,6.1,-3276.8,-7,0.01,0.04,4.066,77,3,65535,255,0.56,2.5,4,65535,0,65535,2,5,-1.01,-0.97,-0.01,0.03,0.08,0.16,24.7,528,254,-75,12,37.8,415,422,507,0
31,2016,9,26,44677204,2016_9_26-12_24_37,2,156,6.1,-3276.8,-7,0.01,0.03,4.066,77,2,65535,255,0.54,2.1,3,65535,0,65535,2,6,-1.01,-0.96,0,0.06,0.09,0.18,24.7,528,254,-75,12,37.8,415,420,508,0
32,2016,9,26,44678204,2016_9_26-12_24_38,2,157,6.4,-3276.8,-7,0.01,0.03,4.066,77,2,65535,255,0.54,1.54,3,65535,0,65535,2,7,-1.01,-0.96,0.01,0.07,0.09,0.16,24.7,528,254,-75,12,37.8,415,421,507,0
33,2016,9,26,44679204,2016_9_26-12_24_39,2,157,6.4,-3276.8,-7,0.01,0.03,4.066,77,2,65535,255,0.54,1.14,3,65535,0,65535,2,8,-1.01,-0.97,0,0.06,0.1,0.18,24.7,528,254,0,12,37.8,416,420,508,0
34,2016,9,26,44680204,2016_9_26-12_24_40,2,158,6.6,-3276.8,-7,0.01,0.03,4.066,77,2,65535,255,0.54,1.1,7,65535,0,65535,0,0,-1.01,-0.97,0,0.06,0.1,0.18,24.7,531,254,-75,12,37.8,403,412,477,0
35,2016,9,26,44681205,2016_9_26-12_24_41,2,158,6.6,-3276.8,-7,0.01,0.04,4.066,77,2,65535,255,0.54,0.66,12,65535,0,65535,0,0,-1.01,-0.97,0,0.07,0.08,0.18,24.7,531,254,-75,12,37.8,415,421,508,0
36,2016,9,26,44682205,2016_9_26-12_24_42,2,159,6.6,-3276.8,-8,0.01,0.04,4.066,77,1,65535,255,0.54,0.58,10,65535,0,65535,2,0,-1,-0.96,0,0.08,0.12,0.18,24.7,528,254,0,12,37.8,417,424,510,0
37,2016,9,26,44683205,2016_9_26-12_24_43,2,159,6.6,-3276.8,-8,0.01,0.04,4.066,77,1,65535,255,0.8,0.52,10,65535,0,65535,2,1,-1.02,-0.96,0.01,0.08,0.1,0.18,24.7,528,254,-75,12,37.8,415,421,508,0
38,2016,9,26,44684205,2016_9_26-12_24_44,2,159,6.5,-3276.8,-8,0.01,0.02,4.066,77,1,65535,255,0.8,0.52,10,65535,0,65535,2,2,-1.02,-0.96,0,0.06,0.12,0.16,24.7,528,254,0,12,37.8,415,420,507,0
39,2016,9,26,44685207,2016_9_26-12_24_45,2,159,6.5,-3276.8,-7,0.01,0.03,4.066,77,1,65535,255,0.74,0.76,9,65535,0,65535,2,3,-1,-0.96,0,0.07,0.1,0.18,24.7,528,254,0,12,37.8,421,428,488,0
40,2016,9,26,44686206,2016_9_26-12_24_46,2,159,6.8,-3276.8,-7,0.06,0.06,4.066,77,2,65535,255,0.74,1.3,8,65535,0,65535,2,4,-1.01,-0.96,0,0.07,0.08,0.18,24.7,528,254,-75,12,37.8,415,421,508,0
41,2016,9,26,44687206,2016_9_26-12_24_47,2,159,6.8,-3276.8,-9,0.07,0.16,4.066,77,2,65535,255,0.74,1.54,7,65535,0,65535,2,5,-1.06,-0.96,0.02,0.21,0.02,0.26,24.7,528,254,0,12,37.8,414,421,506,0
42,2016,9,26,44688207,2016_9_26-12_24_48,2,158,7,-3276.8,-9,0.03,0.13,4.066,77,2,65535,255,0.74,1.06,6,65535,0,65535,2,6,-1.01,-0.97,0.02,0.2,0.09,0.18,24.7,528,254,-75,12,37.8,415,421,507,0
43,2016,9,26,44689208,2016_9_26-12_24_49,2,158,7,-3276.8,-9,0.01,0.06,4.066,77,2,65535,255,0.74,0.74,5,65535,0,65535,2,7,-1.01,-0.96,0.01,0.07,0.14,0.18,24.7,528,254,-75,12,37.8,415,421,508,0
44,2016,9,26,44690211,2016_9_26-12_24_50,2,158,6.9,-3276.8,-9,0.01,0.02,4.066,77,2,65535,255,0.74,0.66,5,65535,0,65535,2,8,-1.01,-0.97,0.02,0.08,0.14,0.18,24.7,528,254,0,12,37.8,415,420,507,0
45,2016,9,26,44691208,2016_9_26-12_24_51,2,158,6.9,-3276.8,-10,0.01,0.04,4.066,77,2,65535,255,0.74,0.54,4,65535,0,65535,2,9,-1.01,-0.96,0.02,0.1,0.13,0.19,24.7,528,254,-75,12,37.8,415,421,507,0
46,2016,9,26,44692207,2016_9_26-12_24_52,2,158,6.8,-3276.8,-10,0.01,0.03,4.066,77,1,65535,255,0.74,0.48,4,65535,0,65535,2,10,-1,-0.96,0.02,0.09,0.13,0.19,24.7,528,254,-75,12,37.8,401,412,491,0
47,2016,9,26,44693210,2016_9_26-12_24_53,2,158,6.8,-3276.8,-10,0.02,0.02,4.066,77,1,65535,255,0.74,0.48,3,65535,0,65535,2,11,-0.98,-0.97,0.02,0.08,0.14,0.18,24.7,528,254,0,12,37.8,414,421,507,0
48,2016,9,26,44694209,2016_9_26-12_24_54,2,158,7,-3276.8,-10,0.11,0.15,4.066,77,2,65535,255,0.74,0.42,3,65535,0,65535,2,12,-1.06,-0.93,0.03,0.2,0.13,0.31,24.7,528,254,-75,12,37.8,422,428,511,0
49,2016,9,26,44695209,2016_9_26-12_24_55,2,158,7,-3276.8,-10,0.03,0.16,4.066,77,2,65535,255,0.74,2.14,3,65535,0,65535,2,13,-1,-0.93,0.01,0.25,0.03,0.18,24.7,528,254,-75,12,37.8,416,420,508,0
50,2016,9,26,44696210,2016_9_26-12_24_56,2,158,6.9,-3276.8,-10,0.03,0.07,4.066,77,3,65535,255,0.74,1.74,3,65535,0,65535,2,14,-1,-0.96,0.03,0.19,0.14,0.18,24.7,528,254,0,12,37.8,415,421,507,0
51,2016,9,26,44697210,2016_9_26-12_24_57,2,158,6.9,-3276.8,-10,0.01,0.06,4.066,77,3,65535,255,0.74,0.98,2,65535,0,65535,2,15,-1.01,-0.97,0.04,0.16,0.13,0.18,24.7,528,254,-75,12,37.8,411,428,507,0
52,2016,9,26,44698210,2016_9_26-12_24_58,2,159,7.1,-3276.8,-10,0.01,0.04,4.066,77,2,65535,255,0.74,0.82,2,65535,0,65535,2,16,-1.01,-0.97,0.04,0.14,0.14,0.18,24.7,528,254,-75,12,37.8,415,421,507,0
53,2016,9,26,44699211,2016_9_26-12_24_59,2,158,7.1,-3276.8,-10,0.01,0.03,4.066,77,2,65535,255,0.74,0.64,2,65535,0,65535,2,17,-1,-0.97,0.04,0.13,0.13,0.18,24.7,528,254,-75,12,37.8,415,421,507,0
54,2016,9,26,44700211,2016_9_26-12_25_0,2,158,7.6,-3276.8,-10,0.01,0.03,4.066,77,2,65535,255,0.74,0.46,2,65535,0,65535,2,18,-1,-0.96,0.04,0.14,0.14,0.18,24.7,528,254,-75,12,37.8,414,421,507,0
55,2016,9,26,44701211,2016_9_26-12_25_1,2,158,7.6,-3276.8,-10,0.01,0.03,4.066,77,2,65535,255,0.74,0.44,2,65535,0,65535,2,19,-1,-0.96,0.04,0.13,0.14,0.19,24.7,528,254,0,12,37.8,415,421,508,0
56,2016,9,26,44702211,2016_9_26-12_25_2,2,158,8,-3276.8,-10,0.01,0.03,4.066,77,2,65535,255,0.74,0.38,2,65535,0,65535,2,20,-1.01,-0.96,0.04,0.12,0.13,0.18,24.7,528,254,-75,12,37.8,415,421,507,0
57,2016,9,26,44703211,2016_9_26-12_25_3,2,157,8,-3276.8,-10,0.01,0.12,4.066,77,1,65535,255,0.74,0.38,2,65535,0,65535,2,21,-1,-0.97,0.04,0.1,-0.01,0.19,24.7,528,254,-75,12,37.8,414,420,507,0
58,2016,9,26,44704212,2016_9_26-12_25_4,2,157,8.4,-3276.8,-10,0.01,0.04,4.066,77,1,65535,255,0.74,0.36,1,65535,0,65535,2,22,-1.01,-0.96,0.02,0.1,0.14,0.18,24.7,528,254,0,12,37.8,414,421,507,0
59,2016,9,26,44705212,2016_9_26-12_25_5,2,157,8.4,-3276.8,-10,0.01,0.12,4.066,77,1,65535,255,0.82,0.32,1,65535,0,65535,2,23,-1.01,-0.97,0.04,0.13,0.14,0.36,24.8,528,254,-75,12,37.8,414,421,508,0
60,2016,9,26,44706211,2016_9_26-12_25_6,2,157,8.5,-3276.8,-10,0.01,0.03,4.066,77,1,65535,255,0.82,0.34,1,65535,0,65535,2,24,-1,-0.96,0.03,0.1,0.14,0.18,24.8,528,254,0,12,37.8,415,420,507,0
61,2016,9,26,44707213,2016_9_26-12_25_7,2,157,8.5,-3276.8,-10,0.01,0.04,4.065,77,1,65535,255,0.82,0.36,1,65535,0,65535,2,25,-1.01,-0.97,0.03,0.13,0.14,0.18,24.8,528,254,0,12,37.8,414,421,508,0
62,2016,9,26,44708212,2016_9_26-12_25_8,2,157,8.5,-3276.8,-10,0.01,0.04,4.065,77,1,65535,255,0.82,0.38,1,65535,0,65535,2,26,-1.01,-0.97,0.03,0.13,0.14,0.18,24.8,528,254,-75,12,37.8,415,421,507,0
63,2016,9,26,44709211,2016_9_26-12_25_9,2,156,8.5,-3276.8,-10,0.01,0.03,4.065,77,1,65535,255,0.82,0.38,1,65535,0,65535,2,27,-1,-0.97,0.04,0.13,0.14,0.19,24.8,528,254,-75,12,37.8,408,413,493,0
64,2016,9,26,44710213,2016_9_26-12_25_10,2,156,8.6,-3276.8,-10,0.01,0.04,4.065,77,1,65535,255,0.82,0.36,1,65535,0,65535,2,28,-1.02,-0.96,0.02,0.14,0.14,0.18,24.8,528,254,-75,12,37.8,415,421,508,0
65,2016,9,26,44711212,2016_9_26-12_25_11,2,156,8.6,-3276.8,-10,0.01,0.04,4.065,77,1,65535,255,0.8,0.4,1,65535,0,65535,2,29,-1,-0.96,0.02,0.12,0.14,0.19,24.8,528,254,-75,12,37.8,422,426,520,0
66,2016,9,26,44712212,2016_9_26-12_25_12,2,156,8.9,-3276.8,-10,0.01,0.12,4.065,77,1,65535,255,0.8,0.36,1,65535,0,65535,2,30,-1,-0.97,0.04,0.12,0.14,0.36,24.8,528,254,0,12,37.8,414,421,507,0
67,2016,9,26,44713215,2016_9_26-12_25_13,2,156,8.9,-3276.8,-10,0.01,0.03,4.065,77,1,65535,255,0.6,0.32,1,65535,0,65535,2,31,-1.01,-0.96,0.03,0.1,0.14,0.18,24.8,528,254,-75,12,37.8,415,421,507,0
68,2016,9,26,44714213,2016_9_26-12_25_14,2,156,8.9,-3276.8,-10,0.02,0.06,4.065,77,1,65535,255,0.6,0.32,1,65535,0,65535,2,32,-1,-0.96,0.03,0.13,0.13,0.19,24.8,528,254,-75,12,37.8,415,422,506,0
69,2016,9,26,44715216,2016_9_26-12_25_15,2,155,8.9,-3276.8,-10,0.01,0.1,4.065,77,1,65535,255,0.56,0.28,8,65535,0,65535,2,33,-1,-0.96,0.04,0.14,-0.01,0.18,24.8,528,254,0,12,37.8,416,420,508,0
70,2016,9,26,44716215,2016_9_26-12_25_16,2,155,8.9,-3276.8,-10,0.01,0.03,4.065,77,1,65535,255,0.56,0.28,7,65535,0,65535,2,34,-1.01,-0.96,0.03,0.12,0.13,0.18,24.8,528,254,-75,12,37.8,415,421,507,0
