SeqNo,Year,Month,Day,ms,time,PacketVersion,HR,BR,SkinTemp,Posture,Activity,Peak Accel,BattV,Batt%,BrWaveAmp,BrWaveNoise,BRConf,ECGAmp,ECGNoise,HRConf,HRV,SysConf,GSR,ROGState,ROGTime,VerticalAccelMin,VerticalAccelPeak,LateralAccelMin,LateralAccelPeak,SagittalAccelMin,SagittalAccelPeak,DeviceTemp,StatusInfo,LinkQual,RSSI,TXPower,EstimatedCoreTemp,AuxADC1,AuxADC2,AuxADC3,Reserved
0,2016,9,16,5754081,2016_9_16-1_35_54,2,79,14.8,-3276.8,-31,0.01,0.04,3.885,47,6,65535,255,3.2,0.56,84,65535,100,65535,1,31,-0.92,-0.83,0.45,0.54,0.19,0.24,28.7,512,254,-75,12,37.2,415,420,506,0
1,2016,9,16,5755081,2016_9_16-1_35_55,2,77,14.8,-3276.8,-31,0.02,0.04,3.885,47,5,65535,255,3.2,0.56,86,65535,100,65535,1,32,-0.93,-0.83,0.44,0.54,0.18,0.22,28.7,512,254,1,12,37.2,415,419,507,0
2,2016,9,16,5756081,2016_9_16-1_35_56,2,73,14.5,-3276.8,-31,0.01,0.04,3.885,47,5,65535,255,3.32,0.5,88,65535,100,65535,1,33,-0.9,-0.81,0.45,0.53,0.18,0.22,28.7,512,254,-75,12,37.2,415,419,507,0
3,2016,9,16,5757081,2016_9_16-1_35_57,2,72,14.5,-3276.8,-31,0.01,0.03,3.885,47,5,65535,255,3.32,0.6,89,65535,100,65535,1,34,-0.91,-0.83,0.44,0.54,0.18,0.21,28.7,512,254,1,12,37.2,424,424,522,0
4,2016,9,16,5758081,2016_9_16-1_35_58,2,71,14.3,-3276.8,-31,0.01,0.04,3.885,47,5,65535,255,3.34,0.66,91,65535,100,65535,1,35,-0.91,-0.81,0.44,0.53,0.19,0.21,28.7,512,254,2,12,37.2,415,420,507,0
5,2016,9,16,5759081,2016_9_16-1_35_59,2,68,14.3,-3276.8,-31,0.01,0.04,3.885,47,4,65535,255,3.34,0.62,92,65535,100,65535,1,36,-0.92,-0.83,0.45,0.53,0.19,0.22,28.7,512,254,-75,12,37.2,416,421,508,0
6,2016,9,16,5760082,2016_9_16-1_36_0,2,66,13.7,-3276.8,-31,0.01,0.03,3.885,47,4,65535,255,3.12,0.64,92,65535,100,65535,1,37,-0.91,-0.83,0.45,0.53,0.18,0.22,28.7,512,254,0,12,37.2,415,419,507,0
7,2016,9,16,5761083,2016_9_16-1_36_1,2,67,13.7,-3276.8,-31,0.01,0.04,3.885,47,3,65535,255,3.12,0.64,93,65535,100,65535,1,38,-0.92,-0.83,0.44,0.51,0.19,0.21,28.7,512,254,2,12,37.2,415,420,507,0
8,2016,9,16,5762084,2016_9_16-1_36_2,2,67,13.6,-3276.8,-31,0.01,0.04,3.884,47,3,65535,255,3.24,0.6,94,65535,100,65535,1,39,-0.92,-0.84,0.44,0.53,0.18,0.21,28.7,512,254,-75,12,37.2,415,419,507,0
9,2016,9,16,5763083,2016_9_16-1_36_3,2,65,13.6,-3276.8,-31,0.01,0.04,3.884,47,3,65535,255,3.24,0.6,95,65535,100,65535,1,40,-0.91,-0.81,0.45,0.53,0.18,0.22,28.7,512,254,2,12,37.2,415,420,507,0
10,2016,9,16,5764085,2016_9_16-1_36_4,2,70,13.7,-3276.8,-31,0.02,0.04,3.884,47,3,65535,255,3.4,0.54,95,65535,100,65535,1,41,-0.92,-0.8,0.45,0.53,0.18,0.22,28.7,512,254,2,12,37.2,410,418,492,0
11,2016,9,16,5765084,2016_9_16-1_36_5,2,72,13.7,-3276.8,-31,0.01,0.06,3.884,47,4,65535,255,3.4,0.64,96,65535,100,65535,1,42,-0.92,-0.8,0.46,0.55,0.18,0.21,28.7,512,254,2,12,37.2,414,420,507,0
12,2016,9,16,5766089,2016_9_16-1_36_6,2,73,13.5,-3276.8,-31,0.01,0.04,3.884,47,5,65535,255,3.42,0.62,96,65535,100,65535,1,43,-0.91,-0.81,0.46,0.54,0.18,0.22,28.7,512,254,0,12,37.2,414,420,507,0
13,2016,9,16,5767086,2016_9_16-1_36_7,2,73,13.5,-3276.8,-31,0.03,0.08,3.884,47,6,65535,255,3.42,3.54,84,65535,100,65535,1,44,-0.95,-0.78,0.45,0.56,0.15,0.22,28.7,512,254,-75,12,37.2,414,419,507,0
14,2016,9,16,5768085,2016_9_16-1_36_8,2,73,13.7,-3276.8,-31,0.02,0.09,3.884,47,7,65535,255,3.28,2.58,74,65535,100,65535,1,45,-0.95,-0.8,0.43,0.56,0.16,0.25,28.7,512,254,0,12,37.2,418,426,516,0
15,2016,9,16,5769086,2016_9_16-1_36_9,2,73,13.7,-3276.8,-31,0.01,0.03,3.884,47,6,65535,255,3.28,1.8,67,65535,100,65535,1,46,-0.9,-0.83,0.48,0.55,0.19,0.22,28.7,512,254,-75,12,37.2,415,419,507,0
16,2016,9,16,5770086,2016_9_16-1_36_10,2,73,13.8,-3276.8,-31,0.01,0.03,3.884,47,6,65535,255,3.12,1.36,62,65535,100,65535,1,47,-0.9,-0.81,0.46,0.54,0.18,0.22,28.7,512,254,-75,12,37.2,416,420,508,0
17,2016,9,16,5771086,2016_9_16-1_36_11,2,73,13.8,-3276.8,-31,0.01,0.03,3.884,47,6,65535,255,3.12,1.02,60,65535,100,65535,1,48,-0.9,-0.83,0.48,0.55,0.18,0.22,28.7,512,254,1,12,37.2,415,419,507,0
18,2016,9,16,5772086,2016_9_16-1_36_12,2,72,13.6,-3276.8,-31,0.01,0.03,3.884,47,6,65535,255,3.2,0.78,62,65535,100,65535,1,49,-0.91,-0.81,0.48,0.54,0.19,0.24,28.7,512,254,-75,12,37.2,415,418,507,0
19,2016,9,16,5773086,2016_9_16-1_36_13,2,72,13.6,-3276.8,-31,0.01,0.03,3.884,47,6,65535,255,3.2,0.64,67,65535,100,65535,1,50,-0.91,-0.81,0.46,0.54,0.18,0.21,28.7,512,254,-75,12,37.2,415,420,507,0
20,2016,9,16,5774087,2016_9_16-1_36_14,2,76,13.5,-3276.8,-31,0.02,0.04,3.883,47,6,65535,255,3.12,0.62,71,65535,100,65535,1,51,-0.93,-0.81,0.46,0.54,0.16,0.21,28.7,512,254,2,12,37.2,415,419,507,0
21,2016,9,16,5775088,2016_9_16-1_36_15,2,82,13.5,-3276.8,-31,0.01,0.03,3.883,47,8,65535,255,3.12,0.68,73,65535,100,65535,1,52,-0.91,-0.83,0.48,0.55,0.16,0.21,28.7,512,254,-75,12,37.2,406,414,508,0
22,2016,9,16,5776089,2016_9_16-1_36_16,2,82,13.3,-3276.8,-31,0.01,0.04,3.883,47,10,65535,255,3.46,0.6,77,65535,100,65535,1,53,-0.91,-0.83,0.45,0.54,0.18,0.21,28.7,512,254,2,12,37.2,415,419,507,0
23,2016,9,16,5777089,2016_9_16-1_36_17,2,80,13.3,-3276.8,-31,0.01,0.04,3.883,47,11,65535,255,3.46,0.54,80,65535,100,65535,1,54,-0.92,-0.8,0.46,0.54,0.18,0.21,28.7,512,254,-75,12,37.2,401,413,474,0
24,2016,9,16,5778088,2016_9_16-1_36_18,2,77,13.2,-3276.8,-31,0.01,0.04,3.883,47,12,65535,255,3.46,0.42,82,65535,100,65535,1,55,-0.92,-0.8,0.46,0.54,0.18,0.21,28.7,512,254,-75,12,37.2,415,419,507,0
25,2016,9,16,5779089,2016_9_16-1_36_19,2,74,13.2,-3276.8,-31,0.01,0.03,3.883,47,11,65535,255,3.46,0.44,84,65535,100,65535,1,56,-0.91,-0.84,0.45,0.54,0.19,0.21,28.7,512,254,1,12,37.2,415,419,507,0
26,2016,9,16,5780089,2016_9_16-1_36_20,2,70,13.4,-3276.8,-31,0.01,0.04,3.883,47,10,65535,255,3.42,0.5,86,65535,100,65535,1,57,-0.91,-0.83,0.48,0.55,0.16,0.2,28.7,512,254,-75,12,37.2,415,420,507,0
27,2016,9,16,5781088,2016_9_16-1_36_21,2,68,13.4,-3276.8,-31,0.02,0.04,3.883,47,10,65535,255,3.42,0.5,88,65535,100,65535,1,58,-0.92,-0.83,0.45,0.51,0.18,0.2,28.7,512,254,-75,12,37.2,415,419,507,0
28,2016,9,16,5782089,2016_9_16-1_36_22,2,72,13.2,-3276.8,-31,0.01,0.04,3.883,47,10,65535,255,3.42,0.56,90,65535,100,65535,1,59,-0.92,-0.81,0.45,0.54,0.16,0.21,28.7,512,254,0,12,37.2,415,420,507,0
29,2016,9,16,5783089,2016_9_16-1_36_23,2,76,13.2,-3276.8,-31,0.01,0.06,3.883,47,9,65535,255,3.42,0.66,91,65535,100,65535,1,60,-0.95,-0.83,0.45,0.55,0.16,0.21,28.7,512,254,-75,12,37.2,414,418,506,0
30,2016,9,16,5784088,2016_9_16-1_36_24,2,79,13.1,-3276.8,-31,0.02,0.03,3.883,47,8,65535,255,3.3,0.64,92,65535,100,65535,1,61,-0.91,-0.83,0.45,0.54,0.18,0.21,28.7,512,254,-75,12,37.2,415,418,507,0
31,2016,9,16,5785089,2016_9_16-1_36_25,2,81,13.1,-3276.8,-31,0.02,0.04,3.882,47,8,65535,255,3.3,0.6,93,65535,100,65535,1,62,-0.92,-0.83,0.46,0.54,0.18,0.22,28.7,512,254,0,12,37.2,415,419,506,0
32,2016,9,16,5786089,2016_9_16-1_36_26,2,83,13,-3276.8,-31,0.01,0.04,3.882,47,7,65535,255,3.24,0.6,94,65535,100,65535,1,63,-0.92,-0.81,0.45,0.54,0.16,0.21,28.7,512,254,-75,12,37.2,401,412,517,0
33,2016,9,16,5787089,2016_9_16-1_36_27,2,84,13,-3276.8,-31,0.01,0.04,3.882,47,6,65535,255,3.24,0.68,94,65535,100,65535,1,64,-0.92,-0.83,0.46,0.54,0.15,0.21,28.7,512,254,0,12,37.2,415,419,507,0
34,2016,9,16,5788089,2016_9_16-1_36_28,2,81,12.9,-3276.8,-31,0.01,0.04,3.882,47,6,65535,255,3.46,0.68,95,65535,100,65535,1,65,-0.92,-0.83,0.45,0.54,0.16,0.21,28.7,512,254,-75,12,37.2,416,419,507,0
35,2016,9,16,5789089,2016_9_16-1_36_29,2,81,12.9,-3276.8,-31,0.01,0.04,3.882,47,6,65535,255,3.46,0.7,95,65535,100,65535,1,66,-0.92,-0.83,0.46,0.54,0.18,0.21,28.7,512,254,-75,12,37.2,415,418,506,0
36,2016,9,16,5790089,2016_9_16-1_36_30,2,77,12.8,-3276.8,-31,0.01,0.06,3.882,47,5,65535,255,3.54,0.68,96,65535,100,65535,1,67,-0.93,-0.81,0.45,0.53,0.18,0.21,28.7,512,254,0,12,37.2,415,419,507,0
37,2016,9,16,5791092,2016_9_16-1_36_31,2,73,12.8,-3276.8,-31,0.01,0.06,3.882,47,5,65535,255,3.54,0.62,96,65535,100,65535,1,68,-0.91,-0.83,0.46,0.55,0.18,0.21,28.7,512,254,-75,12,37.2,414,420,506,0
38,2016,9,16,5792092,2016_9_16-1_36_32,2,69,12.7,-3276.8,-31,0.02,0.06,3.882,47,5,65535,255,3.36,0.58,97,65535,100,65535,1,69,-0.92,-0.84,0.45,0.55,0.18,0.22,28.7,512,254,-75,12,37.2,415,419,507,0
39,2016,9,16,5793092,2016_9_16-1_36_33,2,68,12.7,-3276.8,-31,0.01,0.04,3.882,47,5,65535,255,3.36,0.58,97,65535,100,65535,1,70,-0.93,-0.83,0.45,0.53,0.18,0.21,28.7,512,254,0,12,37.2,427,427,506,0
