Time, Type, Data
26/09/2016 17:02:45.686,TX,02-23-00-00-03
26/09/2016 17:02:45.802,RX,02-21-20-5F-E0-07-09-1A-C9-A1-A8-03-00-02-08-20-80-00-02-08-20-80-00-02-08-20-80-01-06-18-60-80-01-06-08-EF-03-02-24-2D-5F-E0-07-09-1A-C9-A1-A8-03-4A-F1-4A-F1-4A-F1-4A-F1-4A-F1-4A-F1-4A-F1-4A-F1-4A-F1-4A-F1-4A-F1-4A-F1-4A-F1-4A-F1-4A-F1-4A-F1-4A-F1-4A-F1-0B-03
26/09/2016 17:02:45.918,RX,02-22-58-7F-E0-07-09-1A-DD-A4-A8-03-4A-28-A1-84-12-4A-28-A1-84-12-4A-28-A1-84-12-4A-28-A1-84-12-4A-28-A1-84-12-4A-28-A1-84-12-4A-28-A1-84-12-4A-28-A1-84-12-4A-28-A1-84-12-4A-28-A1-84-12-4A-28-A1-84-12-4A-28-A1-84-12-4A-28-A1-84-12-4A-28-A1-84-12-4A-28-A1-84-12-4A-28-A1-04-62-03
26/09/2016 17:02:46.087,RX,02-20-35-07-E0-07-09-1A-C2-A6-A8-03-33-00-70-00-00-80-DF-FF-01-00-04-00-7A-0F-05-00-FC-0D-4C-04-A6-FF-B1-FF-36-00-3C-00-FE-FF-03-00-00-00-FF-FF-00-00-00-00-01-00-3C-A0-BF-03
26/09/2016 17:02:46.202,RX,02-2B-47-6F-E0-07-09-1A-C2-A6-A8-03-02-33-00-70-00-00-80-DF-FF-01-00-04-00-7A-0F-3C-05-00-FF-FF-FF-FC-0D-4C-04-01-FF-FF-00-FF-FF-31-00-A6-FF-B1-FF-36-00-3C-00-FE-FF-03-00-0E-01-10-02-FE-00-0C-74-01-9F-01-A4-01-FB-01-00-00-FE-03-02-22-58-80-E0-07-09-1A-DA-A5-A8-03-4A-28-A1-84-12-4A-28-A1-84-12-4A-28-A1-84-12-4A-28-A1-84-12-4A-28-A1-84-12-4A-28-A1-84-12-4A-28-A1-84-12-4A-28-A1-84-12-4A-28-A1-84-12-4A-28-A1-84-12-4A-28-A1-84-12-4A-28-A1-84-12-4A-28-A1-84-12-4A-28-A1-84-12-4A-28-A1-84-12-4A-28-A1-04-3E-03
26/09/2016 17:02:46.318,RX,02-2C-0D-21-E0-07-09-1A-5D-A7-A8-03-40-10-64-00-1F-03
26/09/2016 17:02:46.418,RX,02-22-58-81-E0-07-09-1A-D6-A6-A8-03-4A-28-A1-84-12-4A-28-A1-84-12-4A-28-A1-84-12-4A-28-A1-84-12-4A-28-A1-84-12-4A-28-A1-84-12-4A-28-A1-84-12-4A-28-A1-84-12-4A-28-A1-84-12-4A-28-A1-84-12-4A-28-B1-84-13-48-EC-D0-42-0B-4E-50-22-CF-52-85-61-16-59-62-91-C1-36-9D-7B-F8-CD-57-1E-94-03
26/09/2016 17:02:46.540,RX,02-2C-0D-22-E0-07-09-1A-95-A8-A8-03-40-10-00-64-39-03
26/09/2016 17:02:46.655,RX,02-22-58-82-E0-07-09-1A-D2-A7-A8-03-D6-25-C7-5B-6B-99-05-76-56-53-38-A5-44-D2-49-2F-D5-54-D3-4C-35-F5-A4-14-56-62-9D-85-D6-5A-70-D5-45-D7-5B-69-95-55-D6-59-6E-E1-75-D8-66-B1-11-27-DD-76-E2-A9-37-5F-7F-09-5E-88-62-8F-55-B6-29-E8-A4-9D-96-BA-2A-AC-B5-EE-3A-6C-B3-DA-AE-EB-2F-7A-03
26/09/2016 17:02:46.687,TX,02-23-00-00-03
