SeqNo,Year,Month,Day,ms,time,PacketVersion,HR,BR,SkinTemp,Posture,Activity,Peak Accel,BattV,Batt%,BrWaveAmp,BrWaveNoise,BRConf,ECGAmp,ECGNoise,HRConf,HRV,SysConf,GSR,ROGState,ROGTime,VerticalAccelMin,VerticalAccelPeak,LateralAccelMin,LateralAccelPeak,SagittalAccelMin,SagittalAccelPeak,DeviceTemp,StatusInfo,LinkQual,RSSI,TXPower,EstimatedCoreTemp,AuxADC1,AuxADC2,AuxADC3,Reserved
11,2016,9,16,37685,10:28:5,2,61,5.3,-3276.8,-37,0.01,0.03,3.847,41,1,65535,255,4.86,1.52,5,65535,0,65535,3,1,-0.85,-0.78,0.55,0.62,0.12,0.18,24.2,528,254,-75,12,36.8,419,426,510,0
12,2016,9,16,37686,10:28:6,2,63,5.4,-3276.8,-37,0.01,0.04,3.847,41,1,65535,255,4.86,1.5,4,65535,0,65535,3,2,-0.84,-0.78,0.54,0.62,0.1,0.18,24.2,528,254,-75,12,36.8,415,420,508,0
13,2016,9,16,37687,10:28:7,2,64,5.4,-3276.8,-37,0.01,0.04,3.847,41,1,65535,255,4.26,1.64,4,65535,0,65535,3,3,-0.87,-0.78,0.55,0.62,0.12,0.18,24.2,528,254,0,12,36.8,414,420,508,0
14,2016,9,16,37688,10:28:8,2,56,5.1,-3276.8,-37,0.01,0.04,3.847,41,1,65535,255,4.26,1.62,4,65535,0,65535,3,4,-0.86,-0.78,0.56,0.62,0.12,0.18,24.2,528,254,-75,12,36.8,403,410,484,0
15,2016,9,16,37689,10:28:9,2,53,5.1,-3276.8,-37,0.01,0.03,3.847,41,1,65535,255,4.36,1.76,3,65535,0,65535,1,0,-0.86,-0.78,0.55,0.63,0.12,0.18,24.2,528,254,0,12,36.8,415,420,508,0
16,2016,9,16,37690,10:28:10,2,43,4.9,-3276.8,-37,0.01,0.03,3.847,41,1,65535,255,4.36,2.04,3,65535,0,65535,1,1,-0.83,-0.77,0.56,0.63,0.1,0.18,24.2,528,254,0,12,36.8,429,430,523,0
17,2016,9,16,37691,10:28:11,2,39,4.9,-3276.8,-37,0.01,0.03,3.847,41,1,65535,255,4.36,2.32,7,65535,0,65535,1,2,-0.85,-0.78,0.56,0.62,0.1,0.18,24.2,528,254,-75,12,36.8,415,421,508,0
18,2016,9,16,37692,10:28:12,2,37,4.7,-3276.8,-37,0.01,0.02,3.847,41,1,65535,255,4.36,2,11,65535,0,65535,1,3,-0.84,-0.78,0.56,0.62,0.12,0.18,24.2,528,254,0,12,36.8,415,420,508,0
19,2016,9,16,37693,10:28:13,2,36,4.7,-3276.8,-37,0.01,0.03,3.847,41,1,65535,255,4.36,1.86,14,65535,0,65535,1,4,-0.85,-0.78,0.56,0.62,0.12,0.18,24.2,528,254,-75,12,36.8,416,417,507,0
20,2016,9,16,37694,10:28:14,2,36,4.9,-3276.8,-37,0.01,0.03,3.847,41,1,65535,255,4.36,1.9,16,65535,0,65535,3,0,-0.85,-0.78,0.56,0.62,0.12,0.18,24.2,528,254,-75,12,36.8,416,420,507,0
21,2016,9,16,37695,10:28:15,2,35,4.9,-3276.8,-37,0.01,0.03,3.847,41,1,65535,255,4.1,1.72,18,65535,0,65535,3,1,-0.85,-0.78,0.57,0.62,0.12,0.18,24.2,528,254,0,12,36.8,427,433,513,0
22,2016,9,16,37696,10:28:16,2,33,4.7,-3276.8,-36,0.02,0.03,3.847,41,1,65535,255,4.1,1.74,16,65535,0,65535,3,2,-0.85,-0.79,0.55,0.63,0.1,0.18,24.2,528,254,-75,12,36.8,415,421,508,0
23,2016,9,16,37697,10:28:17,2,33,4.7,-3276.8,-36,0.01,0.04,3.847,41,1,65535,255,4.1,1.68,14,65535,0,65535,3,3,-0.86,-0.78,0.55,0.62,0.09,0.18,24.2,528,254,-75,12,36.8,414,421,508,0
24,2016,9,16,37698,10:28:18,2,33,4.5,-3276.8,-36,0.01,0.04,3.847,41,1,65535,255,4.1,1.62,12,65535,0,65535,3,4,-0.86,-0.78,0.54,0.61,0.08,0.16,24.2,528,254,0,12,36.8,418,427,493,0
25,2016,9,16,37699,10:28:19,2,33,4.5,-3276.8,-36,0.01,0.03,3.847,41,1,65535,255,4.1,1.66,11,65535,0,65535,3,5,-0.85,-0.78,0.54,0.61,0.12,0.18,24.2,528,254,-75,12,36.8,414,421,508,0
26,2016,9,16,37700,10:28:20,2,33,4.4,-3276.8,-36,0.01,0.04,3.847,41,1,65535,255,4.1,1.6,10,65535,0,65535,3,6,-0.85,-0.79,0.55,0.61,0.09,0.18,24.2,528,254,0,12,36.8,415,420,507,0
27,2016,9,16,37701,10:28:21,2,33,4.4,-3276.8,-36,0.01,0.04,3.847,41,1,65535,255,4.1,1.88,9,65535,0,65535,3,7,-0.87,-0.78,0.56,0.61,0.09,0.18,24.2,528,254,0,12,36.8,415,421,508,0
28,2016,9,16,37702,10:28:22,2,32,4.2,-3276.8,-36,0.01,0.03,3.847,41,1,65535,255,4.1,2.18,8,65535,0,65535,3,8,-0.86,-0.79,0.54,0.61,0.12,0.18,24.2,528,254,-75,12,36.8,415,421,508,0
29,2016,9,16,37703,10:28:23,2,32,4.2,-3276.8,-36,0.01,0.12,3.847,41,1,65535,255,4.1,1.96,7,65535,0,65535,3,9,-0.86,-0.79,0.55,0.77,0.12,0.18,24.2,528,254,0,12,36.8,425,417,509,0
30,2016,9,16,37704,10:28:24,2,32,4.1,-3276.8,-36,0.01,0.04,3.847,41,1,65535,255,4.1,1.92,7,65535,0,65535,3,10,-0.86,-0.79,0.55,0.61,0.1,0.16,24.2,528,254,-75,12,36.8,415,420,506,0
31,2016,9,16,37705,10:28:25,2,32,4.1,-3276.8,-36,0.02,0.04,3.847,41,1,65535,255,4.1,1.8,8,65535,0,65535,3,11,-0.89,-0.78,0.55,0.62,0.1,0.18,24.2,528,254,-75,12,36.8,425,433,522,0
32,2016,9,16,37706,10:28:26,2,32,4,-3276.8,-36,0.01,0.06,3.847,41,1,65535,255,4.1,1.84,9,65535,0,65535,3,12,-0.89,-0.78,0.55,0.61,0.1,0.18,24.2,528,254,0,12,36.8,415,421,507,0
33,2016,9,16,37707,10:28:27,2,32,4,-3276.8,-36,0.01,0.03,3.847,41,1,65535,255,4.1,2.02,9,65535,0,65535,3,13,-0.85,-0.78,0.56,0.61,0.12,0.18,24.2,528,254,-75,12,36.8,415,421,507,0
34,2016,9,16,37708,10:28:28,2,32,3.9,-3276.8,-36,0.01,0.03,3.847,41,1,65535,255,4.1,1.94,8,65535,0,65535,3,14,-0.85,-0.78,0.55,0.62,0.12,0.18,24.2,528,254,-75,12,36.8,417,421,505,0
35,2016,9,16,37709,10:28:29,2,31,3.9,-3276.8,-37,0.01,0.04,3.847,41,1,65535,255,4.1,1.64,7,65535,0,65535,3,15,-0.87,-0.78,0.56,0.62,0.12,0.18,24.2,528,254,0,12,36.8,415,421,507,0
36,2016,9,16,37710,10:28:30,2,31,3.8,-3276.8,-36,0.01,0.03,3.847,41,1,65535,255,4.1,1.74,6,65535,0,65535,0,0,-0.85,-0.78,0.55,0.62,0.12,0.18,24.2,531,254,-75,12,36.8,428,429,518,0
37,2016,9,16,37711,10:28:31,2,31,3.8,-3276.8,-36,0.01,0.03,3.847,41,1,65535,255,3.98,1.46,6,65535,0,65535,0,0,-0.86,-0.78,0.55,0.61,0.1,0.18,24.2,531,254,-75,12,36.8,415,421,508,0
38,2016,9,16,37712,10:28:32,2,31,3.7,-3276.8,-36,0.01,0.03,3.847,41,1,65535,255,3.98,1.5,5,65535,0,65535,3,0,-0.85,-0.78,0.56,0.61,0.12,0.18,24.2,528,254,-75,12,36.8,415,421,507,0
39,2016,9,16,37713,10:28:33,2,31,3.7,-3276.8,-36,0.01,0.03,3.847,41,1,65535,255,3.98,1.76,4,65535,0,65535,3,1,-0.84,-0.78,0.56,0.61,0.13,0.18,24.2,528,254,-75,12,36.8,413,414,512,0
40,2016,9,16,37714,10:28:34,2,31,3.4,-3276.8,-36,0.01,0.03,3.847,41,1,65535,255,3.98,1.62,4,65535,0,65535,3,2,-0.86,-0.78,0.56,0.62,0.12,0.18,24.2,528,254,0,12,36.8,415,421,508,0
41,2016,9,16,37715,10:28:35,2,31,3.4,-3276.8,-36,0.01,0.03,3.847,41,1,65535,255,3.94,1.58,4,65535,0,65535,3,3,-0.86,-0.78,0.55,0.61,0.12,0.18,24.3,528,254,-75,12,36.8,415,421,507,0
42,2016,9,16,37716,10:28:36,2,31,3.3,-3276.8,-36,0.01,0.12,3.847,41,1,65535,255,3.94,1.66,3,65535,0,65535,3,4,-0.86,-0.78,0.55,0.77,0.1,0.18,24.3,528,254,-75,12,36.8,414,421,507,0
43,2016,9,16,37717,10:28:37,2,31,3.3,-3276.8,-36,0.01,0.03,3.847,41,1,65535,255,4.6,1.46,3,65535,0,65535,3,5,-0.85,-0.78,0.56,0.61,0.12,0.18,24.3,528,254,0,12,36.8,415,421,508,0
44,2016,9,16,37718,10:28:38,2,0,3.3,-3276.8,-36,0.01,0.04,3.847,41,1,65535,255,0.8,1.54,3,65535,0,65535,3,6,-0.86,-0.78,0.55,0.63,0.1,0.18,24.3,528,254,-75,12,36.8,415,421,507,0
45,2016,9,16,37719,10:28:39,2,67,3.3,-3276.8,-36,0.01,0.03,3.847,41,1,65535,255,0.8,1.4,2,65535,0,65535,3,7,-0.86,-0.78,0.55,0.61,0.13,0.18,24.3,528,254,-75,12,36.8,414,421,508,0
46,2016,9,16,37720,10:28:40,2,83,3.6,-3276.8,-36,0.01,0.03,3.847,41,1,65535,255,6.48,1.74,2,65535,0,65535,3,8,-0.86,-0.78,0.56,0.62,0.12,0.18,24.3,528,254,1,12,36.8,416,421,507,0
47,2016,9,16,37721,10:28:41,2,90,3.6,-3276.8,-36,0.01,0.03,3.847,41,1,65535,255,6.48,1.54,2,65535,0,65535,3,9,-0.85,-0.78,0.55,0.62,0.12,0.18,24.3,528,254,-75,12,36.8,415,421,508,0
48,2016,9,16,37722,10:28:42,2,93,4.1,-3276.8,-36,0.01,0.04,3.847,41,1,65535,255,4.02,1.54,2,65535,0,65535,3,10,-0.85,-0.79,0.53,0.61,0.12,0.18,24.3,528,254,0,12,36.8,414,421,507,0
49,2016,9,16,37723,10:28:43,2,94,4.1,-3276.8,-36,0.01,0.03,3.847,41,1,65535,255,4.02,1.54,2,65535,0,65535,1,0,-0.85,-0.79,0.54,0.61,0.1,0.18,24.3,528,254,-75,12,36.8,415,421,507,0
50,2016,9,16,37724,10:28:44,2,95,4.9,-3276.8,-36,0.01,0.03,3.847,41,1,65535,255,3.86,1.42,2,65535,0,65535,1,1,-0.85,-0.78,0.56,0.61,0.12,0.18,24.3,528,254,-75,12,36.8,415,421,508,0
51,2016,9,16,37725,10:28:45,2,95,4.9,-3276.8,-36,0.02,0.03,3.847,41,1,65535,255,3.86,1.5,2,65535,0,65535,1,2,-0.87,-0.78,0.56,0.61,0.1,0.18,24.3,528,254,0,12,36.8,403,407,493,0
52,2016,9,16,37726,10:28:46,2,95,5.6,-3276.8,-36,0.01,0.14,3.847,41,1,65535,255,3.86,1.44,1,65535,0,65535,1,3,-0.85,-0.78,0.57,0.62,0.1,0.36,24.3,528,254,-75,12,36.8,414,420,508,0
53,2016,9,16,37727,10:28:47,2,95,5.6,-3276.8,-36,0.01,0.03,3.847,41,1,65535,255,3.86,1.36,1,65535,0,65535,1,4,-0.86,-0.79,0.55,0.61,0.09,0.18,24.3,528,254,-75,12,36.8,418,426,509,0
54,2016,9,16,37728,10:28:48,2,95,6.5,-3276.8,-36,0.01,0.04,3.847,41,1,65535,255,3.86,1.64,1,65535,0,65535,1,5,-0.86,-0.78,0.56,0.61,0.12,0.18,24.3,528,254,0,12,36.8,415,420,507,0
55,2016,9,16,37729,10:28:49,2,95,6.5,-3276.8,-36,0.01,0.03,3.847,41,1,65535,255,3.86,1.5,1,65535,0,65535,1,6,-0.86,-0.77,0.55,0.62,0.12,0.18,24.3,528,254,-75,12,36.8,415,421,507,0
56,2016,9,16,37730,10:28:50,2,95,7.7,-3276.8,-36,0.01,0.03,3.847,41,1,65535,255,3.58,1.6,1,65535,0,65535,1,7,-0.84,-0.78,0.53,0.62,0.13,0.18,24.3,528,254,-75,12,36.8,420,421,499,0
57,2016,9,16,37731,10:28:51,2,95,7.7,-3276.8,-36,0.01,0.04,3.847,41,1,65535,255,3.58,1.5,1,65535,0,65535,1,8,-0.87,-0.78,0.54,0.6,0.12,0.18,24.3,528,254,2,12,36.8,414,421,507,0
58,2016,9,16,37732,10:28:52,2,95,8.7,-3276.8,-36,0.01,0.03,3.847,41,1,65535,255,3.52,1.5,1,65535,0,65535,1,9,-0.85,-0.78,0.55,0.62,0.13,0.18,24.3,528,254,-75,12,36.8,416,421,507,0
59,2016,9,16,37733,10:28:53,2,95,8.7,-3276.8,-36,0.01,0.03,3.847,41,1,65535,255,3.52,1.46,1,65535,0,65535,1,10,-0.85,-0.78,0.55,0.61,0.12,0.18,24.3,528,254,-75,12,36.8,415,421,508,0
60,2016,9,16,37734,10:28:54,2,95,9.6,-3276.8,-36,0.01,0.03,3.847,41,1,65535,255,3.4,1.4,1,65535,0,65535,1,11,-0.86,-0.78,0.55,0.62,0.13,0.18,24.4,528,254,-75,12,36.8,415,421,507,0
61,2016,9,16,37735,10:28:55,2,95,9.6,-3276.8,-36,0.01,0.03,3.847,41,1,65535,255,3.4,1.5,1,65535,0,65535,1,12,-0.86,-0.78,0.56,0.61,0.12,0.18,24.4,528,254,-75,12,36.8,415,421,507,0
62,2016,9,16,37736,10:28:56,2,95,10.2,-3276.8,-36,0.01,0.03,3.847,41,1,65535,255,4.26,1.54,1,65535,0,65535,1,13,-0.86,-0.78,0.56,0.61,0.1,0.18,24.4,528,254,1,12,36.8,415,421,507,0
63,2016,9,16,37737,10:28:57,2,95,10.2,-3276.8,-36,0.01,0.04,3.847,41,1,65535,255,4.26,1.36,1,65535,0,65535,1,14,-0.87,-0.78,0.55,0.61,0.13,0.18,24.4,528,254,-75,12,36.8,415,420,507,0
64,2016,9,16,37738,10:28:58,2,95,10.6,-3276.8,-36,0.01,0.04,3.847,41,1,65535,255,3.66,1.42,1,65535,0,65535,1,15,-0.85,-0.78,0.55,0.61,0.12,0.18,24.4,528,254,-75,12,36.8,415,421,507,0
65,2016,9,16,37739,10:28:59,2,95,10.6,-3276.8,-36,0.01,0.12,3.847,41,1,65535,255,3.66,1.36,1,65535,0,65535,1,16,-0.86,-0.78,0.39,0.77,0.12,0.18,24.4,528,254,2,12,36.8,416,422,508,0
66,2016,9,16,37740,10:29:0,2,94,10.8,-3276.8,-36,0.01,0.03,3.847,41,1,65535,255,3.9,1.48,1,65535,0,65535,1,17,-0.86,-0.79,0.55,0.61,0.12,0.18,24.4,528,254,-75,12,36.8,416,421,507,0
67,2016,9,16,37741,10:29:1,2,94,10.8,-3276.8,-36,0.02,0.03,3.847,41,1,65535,255,3.9,1.42,1,65535,0,65535,1,18,-0.85,-0.78,0.56,0.6,0.13,0.18,24.4,528,254,0,12,36.8,415,421,507,0
68,2016,9,16,37742,10:29:2,2,93,10.9,-3276.8,-36,0.01,0.03,3.847,41,1,65535,255,3.9,1.4,14,65535,0,65535,1,19,-0.87,-0.78,0.55,0.62,0.12,0.18,24.4,528,254,0,12,36.7,407,413,485,0
69,2016,9,16,37743,10:29:3,2,93,10.9,-3276.8,-36,0.01,0.04,3.847,41,1,65535,255,3.9,1.4,24,65535,100,65535,1,20,-0.87,-0.78,0.54,0.61,0.13,0.18,24.4,512,254,-75,12,36.7,414,421,507,0
70,2016,9,16,37744,10:29:4,2,93,11,-3276.8,-35,0.01,0.03,3.847,41,1,65535,255,4.36,1.3,34,65535,100,65535,1,21,-0.85,-0.79,0.56,0.61,0.13,0.18,24.4,512,254,-75,12,36.7,426,437,512,0
71,2016,9,16,37745,10:29:5,2,93,11,-3276.8,-35,0.01,0.03,3.847,41,1,65535,255,4.36,1.3,42,65535,100,65535,1,22,-0.85,-0.78,0.55,0.6,0.13,0.18,24.4,512,254,-75,12,36.7,415,421,507,0
72,2016,9,16,37746,10:29:6,2,93,11.1,-3276.8,-35,0.01,0.04,3.847,41,1,65535,255,4.38,1.62,49,65535,100,65535,1,23,-0.86,-0.78,0.55,0.63,0.13,0.18,24.4,512,254,-75,12,36.7,415,421,508,0
73,2016,9,16,37747,10:29:7,2,93,11.1,-3276.8,-35,0.01,0.03,3.847,41,1,65535,255,4.38,1.46,56,65535,100,65535,1,24,-0.85,-0.78,0.55,0.61,0.12,0.18,24.4,512,254,2,12,36.7,415,415,490,0
74,2016,9,16,37748,10:29:8,2,93,10.9,-3276.8,-36,0.01,0.03,3.847,41,1,65535,255,3.58,1.42,61,65535,100,65535,1,25,-0.85,-0.78,0.55,0.62,0.12,0.18,24.4,512,254,3,12,36.7,415,421,507,0
75,2016,9,16,37749,10:29:9,2,93,10.9,-3276.8,-35,0.01,0.13,3.847,41,1,65535,255,3.58,1.42,66,65535,100,65535,1,26,-0.89,-0.78,0.55,0.61,0.12,0.36,24.4,512,254,2,12,36.7,427,426,514,0
76,2016,9,16,37750,10:29:10,2,93,10.7,-3276.8,-35,0.01,0.03,3.847,41,1,65535,255,3.48,1.38,70,65535,100,65535,1,27,-0.85,-0.78,0.55,0.61,0.12,0.18,24.5,512,254,0,12,36.7,416,421,507,0
77,2016,9,16,37751,10:29:11,2,93,10.7,-3276.8,-35,0.01,0.12,3.847,41,1,65535,255,3.48,1.34,74,65535,100,65535,1,28,-0.86,-0.78,0.55,0.77,0.1,0.18,24.5,512,254,2,12,36.7,416,420,507,0
78,2016,9,16,37752,10:29:12,2,0,10.5,-3276.8,-35,0.01,0.02,3.847,41,1,65535,255,0.8,1.58,77,65535,100,65535,1,29,-0.86,-0.79,0.55,0.6,0.13,0.18,24.5,512,254,0,12,36.7,416,418,512,0
79,2016,9,16,37753,10:29:13,2,75,10.5,-3276.8,-35,0.01,0.06,3.847,41,1,65535,255,0.8,1.48,68,65535,100,65535,3,0,-0.86,-0.78,0.53,0.62,0.12,0.18,24.5,512,254,0,12,36.7,415,420,507,0
80,2016,9,16,37754,10:29:14,2,86,10.7,-3276.8,-36,0.01,0.12,3.847,41,1,65535,255,4.12,1.44,59,65535,100,65535,3,1,-0.87,-0.78,0.39,0.77,0.13,0.18,24.5,512,254,1,12,36.7,414,420,507,0
81,2016,9,16,37755,10:29:15,2,91,10.7,-3276.8,-35,0.01,0.03,3.847,41,1,65535,255,4.12,1.4,52,65535,100,65535,3,2,-0.86,-0.78,0.56,0.62,0.13,0.18,24.5,512,254,0,12,36.7,416,420,506,0
82,2016,9,16,37756,10:29:16,2,93,11.1,-3276.8,-35,0.01,0.04,3.847,41,1,65535,255,4.12,1.72,46,65535,100,65535,3,3,-0.87,-0.78,0.55,0.6,0.12,0.18,24.5,512,254,0,12,36.7,415,420,507,0
83,2016,9,16,37757,10:29:17,2,94,11.1,-3276.8,-35,0.01,0.04,3.847,41,1,65535,255,4.12,1.52,40,65535,100,65535,3,4,-0.87,-0.78,0.55,0.61,0.13,0.18,24.5,512,254,1,12,36.7,414,421,507,0
84,2016,9,16,37758,10:29:18,2,94,11.5,-3276.8,-35,0.01,0.04,3.847,41,1,65535,255,4.12,1.64,35,65535,0,65535,1,0,-0.87,-0.79,0.55,0.61,0.12,0.18,24.5,528,254,-75,12,36.7,414,420,507,0
85,2016,9,16,37759,10:29:19,2,94,11.5,-3276.8,-35,0.01,0.03,3.847,41,1,65535,255,4.12,1.5,31,65535,100,65535,1,1,-0.85,-0.78,0.55,0.6,0.12,0.18,24.5,512,254,0,12,36.7,414,420,507,0
86,2016,9,16,37760,10:29:20,2,95,11.8,-3276.8,-35,0.01,0.03,3.847,41,1,65535,255,3.72,1.42,27,65535,100,65535,1,2,-0.84,-0.78,0.55,0.62,0.1,0.18,24.5,512,254,-75,12,36.7,416,421,508,0
87,2016,9,16,37761,10:29:21,2,95,11.8,-3276.8,-36,0.01,0.03,3.847,41,1,65535,255,3.72,1.28,24,65535,100,65535,1,3,-0.85,-0.79,0.53,0.61,0.13,0.18,24.5,512,254,0,12,36.7,415,421,507,0
88,2016,9,16,37762,10:29:22,2,95,11.9,-3276.8,-35,0.02,0.03,3.847,41,1,65535,255,3.2,1.42,21,65535,100,65535,1,4,-0.87,-0.78,0.56,0.61,0.12,0.18,24.5,512,254,0,12,36.7,415,421,507,0
89,2016,9,16,37763,10:29:23,2,95,11.9,-3276.8,-35,0.01,0.03,3.847,41,1,65535,255,3.2,1.46,18,65535,0,65535,3,0,-0.86,-0.78,0.55,0.61,0.12,0.18,24.5,528,254,0,12,36.7,415,420,507,0
90,2016,9,16,37764,10:29:24,2,94,11.9,-3276.8,-35,0.01,0.03,3.847,41,1,65535,255,3.2,1.48,16,65535,0,65535,3,1,-0.85,-0.78,0.55,0.61,0.12,0.18,24.5,528,254,0,12,36.7,415,422,499,0
91,2016,9,16,37765,10:29:25,2,94,11.9,-3276.8,-35,0.01,0.03,3.847,41,1,65535,255,3.2,1.34,14,65535,0,65535,3,2,-0.86,-0.78,0.55,0.62,0.13,0.18,24.5,528,254,0,12,36.7,414,420,507,0
92,2016,9,16,37766,10:29:26,2,94,11.9,-3276.8,-35,0.01,0.04,3.847,41,1,65535,255,3.2,1.5,13,65535,0,65535,3,3,-0.86,-0.78,0.55,0.61,0.12,0.18,24.5,528,254,0,12,36.7,419,425,510,0
93,2016,9,16,37767,10:29:27,2,94,11.9,-3276.8,-35,0.02,0.03,3.847,41,1,65535,255,3.2,1.28,11,65535,0,65535,3,4,-0.87,-0.78,0.55,0.61,0.13,0.18,24.5,528,254,0,12,36.7,415,421,507,0
94,2016,9,16,37768,10:29:28,2,94,11.9,-3276.8,-36,0.01,0.12,3.847,41,1,65535,255,3.2,1.22,10,65535,0,65535,3,5,-0.85,-0.78,0.39,0.61,0.1,0.18,24.5,528,254,0,12,36.7,415,421,507,0
95,2016,9,16,37769,10:29:29,2,94,11.9,-3276.8,-36,0.01,0.03,3.847,41,1,65535,255,3.2,1.38,9,65535,0,65535,3,6,-0.86,-0.78,0.55,0.61,0.13,0.18,24.5,528,254,0,12,36.7,410,425,503,0
96,2016,9,16,37770,10:29:30,2,94,11.6,-3276.8,-36,0.01,0.03,3.847,41,1,65535,255,3.2,1.4,8,65535,0,65535,3,7,-0.86,-0.78,0.56,0.61,0.13,0.18,24.5,528,254,0,12,36.7,415,421,508,0
97,2016,9,16,37771,10:29:31,2,94,11.6,-3276.8,-36,0.01,0.03,3.847,41,1,65535,255,3.2,1.46,7,65535,0,65535,3,8,-0.85,-0.78,0.55,0.61,0.1,0.18,24.5,528,254,0,12,36.7,420,423,517,0
98,2016,9,16,37772,10:29:32,2,93,11.3,-3276.8,-36,0.01,0.03,3.847,41,1,65535,255,3.2,1.42,6,65535,0,65535,3,9,-0.86,-0.78,0.55,0.61,0.12,0.18,24.5,528,254,0,12,36.7,415,420,507,0
99,2016,9,16,37773,10:29:33,2,93,11.3,-3276.8,-36,0.02,0.12,3.847,41,1,65535,255,3.2,1.48,5,65535,0,65535,3,10,-0.86,-0.78,0.39,0.61,0.12,0.18,24.5,528,254,0,12,36.7,415,421,507,0
100,2016,9,16,37774,10:29:34,2,93,11.1,-3276.8,-36,0.01,0.03,3.847,41,1,65535,255,3.2,1.54,5,65535,0,65535,3,11,-0.86,-0.78,0.55,0.61,0.1,0.18,24.5,528,254,0,12,36.7,416,418,492,0
101,2016,9,16,37775,10:29:35,2,93,11.1,-3276.8,-35,0.01,0.03,3.847,41,1,65535,255,3.2,1.5,4,65535,0,65535,3,12,-0.85,-0.78,0.55,0.61,0.13,0.18,24.5,528,254,0,12,36.7,415,420,507,0
102,2016,9,16,37776,10:29:36,2,93,10.6,-3276.8,-35,0.01,0.03,3.847,41,1,65535,255,4.12,1.68,4,65535,0,65535,0,0,-0.86,-0.78,0.54,0.6,0.12,0.18,24.5,531,254,-75,12,36.7,431,430,520,0
103,2016,9,16,37777,10:29:37,2,93,10.6,-3276.8,-35,0.01,0.04,3.847,41,1,65535,255,4.12,1.46,3,65535,0,65535,3,0,-0.87,-0.78,0.55,0.61,0.13,0.18,24.5,528,254,-75,12,36.7,415,421,508,0
104,2016,9,16,37778,10:29:38,2,92,10.1,-3276.8,-35,0.01,0.12,3.847,41,1,65535,255,4.24,1.46,16,65535,0,65535,3,1,-0.86,-0.78,0.39,0.61,0.12,0.18,24.5,528,254,0,12,36.7,415,420,507,0
105,2016,9,16,37779,10:29:39,2,92,10.1,-3276.8,-35,0.01,0.06,3.847,41,1,65535,255,4.24,1.46,26,65535,100,65535,3,2,-0.89,-0.79,0.55,0.61,0.12,0.18,24.6,512,254,0,12,36.7,421,420,499,0
106,2016,9,16,37780,10:29:40,2,92,10,-3276.8,-36,0.02,0.04,3.847,41,1,65535,255,3.92,1.48,35,65535,100,65535,3,3,-0.87,-0.78,0.54,0.61,0.1,0.18,24.6,512,254,2,12,36.7,416,420,507,0
107,2016,9,16,37781,10:29:41,2,90,10,-3276.8,-35,0.01,0.13,3.847,41,1,65535,255,3.92,1.42,43,65535,100,65535,3,4,-0.87,-0.78,0.54,0.61,0.13,0.36,24.6,512,254,1,12,36.7,416,420,507,0
108,2016,9,16,37782,10:29:42,2,90,9.9,-3276.8,-35,0.01,0.04,3.847,41,1,65535,255,3.9,1.38,51,65535,100,65535,3,5,-0.86,-0.77,0.54,0.61,0.13,0.18,24.6,512,254,0,12,36.7,415,420,508,0
109,2016,9,16,37783,10:29:43,2,90,9.9,-3276.8,-36,0.01,0.03,3.847,41,1,65535,255,3.9,1.48,57,65535,100,65535,3,6,-0.86,-0.79,0.54,0.6,0.12,0.18,24.6,512,254,0,12,36.7,415,421,507,0
110,2016,9,16,37784,10:29:44,2,89,9.8,-3276.8,-36,0.01,0.03,3.847,41,1,65535,255,3.98,1.42,62,65535,100,65535,3,7,-0.86,-0.79,0.54,0.6,0.12,0.18,24.6,512,254,0,12,36.7,415,421,507,0
111,2016,9,16,37785,10:29:45,2,88,9.8,-3276.8,-36,0.01,0.04,3.847,41,1,65535,255,3.98,1.38,67,65535,100,65535,3,8,-0.87,-0.79,0.55,0.61,0.12,0.18,24.6,512,254,0,12,36.7,415,421,507,0
112,2016,9,16,37786,10:29:46,2,87,9.8,-3276.8,-36,0.02,0.04,3.847,41,1,65535,255,3.82,1.36,71,65535,100,65535,3,9,-0.87,-0.78,0.56,0.61,0.1,0.18,24.6,512,254,1,12,36.7,416,420,508,0
113,2016,9,16,37787,10:29:47,2,86,9.8,-3276.8,-36,0.01,0.03,3.847,41,1,65535,255,3.82,1.26,75,65535,100,65535,3,10,-0.85,-0.78,0.55,0.62,0.12,0.18,24.6,512,254,0,12,36.7,415,421,507,0
114,2016,9,16,37788,10:29:48,2,84,10,-3276.8,-36,0.01,0.03,3.847,41,1,65535,255,3.98,1.44,78,65535,100,65535,3,11,-0.86,-0.79,0.55,0.61,0.12,0.18,24.6,512,254,0,12,36.7,415,421,507,0
115,2016,9,16,37789,10:29:49,2,83,10,-3276.8,-36,0.01,0.03,3.847,41,1,65535,255,3.98,1.42,81,65535,100,65535,3,12,-0.85,-0.79,0.54,0.62,0.12,0.18,24.6,512,254,2,12,36.7,414,421,507,0
116,2016,9,16,37790,10:29:50,2,82,10.2,-3276.8,-36,0.01,0.03,3.847,41,1,65535,255,3.88,1.56,83,65535,100,65535,3,13,-0.86,-0.78,0.55,0.61,0.1,0.18,24.6,512,254,0,12,36.7,415,421,507,0
117,2016,9,16,37791,10:29:51,2,80,10.2,-3276.8,-36,0.01,0.03,3.847,41,1,65535,255,3.88,1.7,85,65535,100,65535,3,14,-0.86,-0.79,0.54,0.6,0.12,0.18,24.6,512,254,-75,12,36.7,416,421,507,0
